TEAM_NAME,GP,W,L,W_PCT,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE
,5,2,3,0.4,129,319,0.404,43,120,0.358,62,85,0.729,41,150,191,73,80.0,32,21,11,98,111,363,-1.0,2015-16,104.7,102.8,1.9,0.45,1.1,12.1,0.36,0.686,0.503,0.148,0.449,0.509,113.4,473,0.521
,5,2,3,0.4,129,319,0.404,43,120,0.358,62,85,0.729,41,150,191,73,80.0,32,21,11,98,111,363,-1.0,2015-16,96.7,98.5,-1.8,0.441,0.92,11.6,0.3,0.711,0.502,0.164,0.447,0.499,95.16,397,0.485
,5,2,3,0.4,129,319,0.404,43,120,0.358,62,85,0.729,41,150,191,73,80.0,32,21,11,98,111,363,-1.0,2015-16,85.0,93.2,-8.2,0.634,0.75,14.7,0.276,0.668,0.486,0.259,0.452,0.497,104.55,440,0.463
,5,2,3,0.4,129,319,0.404,43,120,0.358,62,85,0.729,41,150,191,73,80.0,32,21,11,98,111,363,-1.0,2015-16,95.2,98.6,-3.4,0.44,0.64,11.0,0.327,0.677,0.512,0.222,0.461,0.516,98.73,415,0.43
,5,2,3,0.4,136,338,0.402,30,91,0.33,82,106,0.774,47,137,184,60,65.0,36,23,21,111,107,384,-6.0,2015-16,93.3,93.3,0.0,0.566,0.91,14.3,0.257,0.696,0.488,0.206,0.472,0.509,93.48,389,0.524
,5,2,3,0.4,136,338,0.402,30,91,0.33,82,106,0.774,47,137,184,60,65.0,36,23,21,111,107,384,-6.0,2015-16,104.7,102.8,1.9,0.45,1.1,12.1,0.36,0.686,0.503,0.148,0.449,0.509,113.4,473,0.521
,5,2,3,0.4,136,338,0.402,30,91,0.33,82,106,0.774,47,137,184,60,65.0,36,23,21,111,107,384,-6.0,2015-16,96.7,98.5,-1.8,0.441,0.92,11.6,0.3,0.711,0.502,0.164,0.447,0.499,95.16,397,0.485
,5,2,3,0.4,136,338,0.402,30,91,0.33,82,106,0.774,47,137,184,60,65.0,36,23,21,111,107,384,-6.0,2015-16,85.0,93.2,-8.2,0.634,0.75,14.7,0.276,0.668,0.486,0.259,0.452,0.497,104.55,440,0.463
,5,2,3,0.4,136,338,0.402,30,91,0.33,82,106,0.774,47,137,184,60,65.0,36,23,21,111,107,384,-6.0,2015-16,95.2,98.6,-3.4,0.44,0.64,11.0,0.327,0.677,0.512,0.222,0.461,0.516,98.73,415,0.43
,5,2,3,0.4,134,323,0.415,30,99,0.303,97,136,0.713,42,145,187,59,92.0,33,27,26,139,113,395,-15.0,2015-16,93.3,93.3,0.0,0.566,0.91,14.3,0.257,0.696,0.488,0.206,0.472,0.509,93.48,389,0.524
,5,2,3,0.4,134,323,0.415,30,99,0.303,97,136,0.713,42,145,187,59,92.0,33,27,26,139,113,395,-15.0,2015-16,104.7,102.8,1.9,0.45,1.1,12.1,0.36,0.686,0.503,0.148,0.449,0.509,113.4,473,0.521
,5,2,3,0.4,134,323,0.415,30,99,0.303,97,136,0.713,42,145,187,59,92.0,33,27,26,139,113,395,-15.0,2015-16,96.7,98.5,-1.8,0.441,0.92,11.6,0.3,0.711,0.502,0.164,0.447,0.499,95.16,397,0.485
,5,2,3,0.4,134,323,0.415,30,99,0.303,97,136,0.713,42,145,187,59,92.0,33,27,26,139,113,395,-15.0,2015-16,85.0,93.2,-8.2,0.634,0.75,14.7,0.276,0.668,0.486,0.259,0.452,0.497,104.55,440,0.463
,5,2,3,0.4,134,323,0.415,30,99,0.303,97,136,0.713,42,145,187,59,92.0,33,27,26,139,113,395,-15.0,2015-16,95.2,98.6,-3.4,0.44,0.64,11.0,0.327,0.677,0.512,0.222,0.461,0.516,98.73,415,0.43
,5,2,3,0.4,134,324,0.414,25,106,0.236,81,119,0.681,43,148,191,85,114.0,41,34,19,113,119,374,-36.0,2015-16,93.3,93.3,0.0,0.566,0.91,14.3,0.257,0.696,0.488,0.206,0.472,0.509,93.48,389,0.524
,5,2,3,0.4,134,324,0.414,25,106,0.236,81,119,0.681,43,148,191,85,114.0,41,34,19,113,119,374,-36.0,2015-16,104.7,102.8,1.9,0.45,1.1,12.1,0.36,0.686,0.503,0.148,0.449,0.509,113.4,473,0.521
,5,2,3,0.4,134,324,0.414,25,106,0.236,81,119,0.681,43,148,191,85,114.0,41,34,19,113,119,374,-36.0,2015-16,96.7,98.5,-1.8,0.441,0.92,11.6,0.3,0.711,0.502,0.164,0.447,0.499,95.16,397,0.485
,5,2,3,0.4,134,324,0.414,25,106,0.236,81,119,0.681,43,148,191,85,114.0,41,34,19,113,119,374,-36.0,2015-16,85.0,93.2,-8.2,0.634,0.75,14.7,0.276,0.668,0.486,0.259,0.452,0.497,104.55,440,0.463
,5,2,3,0.4,134,324,0.414,25,106,0.236,81,119,0.681,43,148,191,85,114.0,41,34,19,113,119,374,-36.0,2015-16,95.2,98.6,-3.4,0.44,0.64,11.0,0.327,0.677,0.512,0.222,0.461,0.516,98.73,415,0.43
,5,3,2,0.6,150,355,0.423,20,89,0.225,90,137,0.657,59,175,234,61,87.0,41,37,30,140,115,410,33.0,2015-16,93.6,86.7,6.9,0.407,0.7,10.7,0.33,0.727,0.538,0.199,0.451,0.494,104.76,438,0.557
,5,3,2,0.6,150,355,0.423,20,89,0.225,90,137,0.657,59,175,234,61,87.0,41,37,30,140,115,410,33.0,2015-16,102.9,97.4,5.5,0.515,1.06,14.8,0.324,0.713,0.512,0.188,0.503,0.533,100.8,420,0.525
,5,3,2,0.6,150,355,0.423,20,89,0.225,90,137,0.657,59,175,234,61,87.0,41,37,30,140,115,410,33.0,2015-16,97.5,100.0,-2.5,0.56,0.98,14.7,0.407,0.646,0.525,0.213,0.461,0.497,93.91,404,0.467
,5,3,2,0.6,163,361,0.452,37,114,0.325,69,100,0.69,48,131,179,84,79.0,45,22,23,119,120,432,23.0,2015-16,93.6,86.7,6.9,0.407,0.7,10.7,0.33,0.727,0.538,0.199,0.451,0.494,104.76,438,0.557
,5,3,2,0.6,163,361,0.452,37,114,0.325,69,100,0.69,48,131,179,84,79.0,45,22,23,119,120,432,23.0,2015-16,102.9,97.4,5.5,0.515,1.06,14.8,0.324,0.713,0.512,0.188,0.503,0.533,100.8,420,0.525
,5,3,2,0.6,163,361,0.452,37,114,0.325,69,100,0.69,48,131,179,84,79.0,45,22,23,119,120,432,23.0,2015-16,97.5,100.0,-2.5,0.56,0.98,14.7,0.407,0.646,0.525,0.213,0.461,0.497,93.91,404,0.467
,5,3,2,0.6,150,349,0.43,22,87,0.253,72,108,0.667,60,121,181,84,86.0,38,17,20,121,104,394,-12.0,2015-16,93.6,86.7,6.9,0.407,0.7,10.7,0.33,0.727,0.538,0.199,0.451,0.494,104.76,438,0.557
,5,3,2,0.6,150,349,0.43,22,87,0.253,72,108,0.667,60,121,181,84,86.0,38,17,20,121,104,394,-12.0,2015-16,102.9,97.4,5.5,0.515,1.06,14.8,0.324,0.713,0.512,0.188,0.503,0.533,100.8,420,0.525
,5,3,2,0.6,150,349,0.43,22,87,0.253,72,108,0.667,60,121,181,84,86.0,38,17,20,121,104,394,-12.0,2015-16,97.5,100.0,-2.5,0.56,0.98,14.7,0.407,0.646,0.525,0.213,0.461,0.497,93.91,404,0.467
,5,4,1,0.8,131,331,0.396,19,81,0.235,94,124,0.758,39,142,181,69,82.0,39,32,16,126,122,375,3.0,2015-16,91.5,90.5,1.0,0.527,0.84,12.8,0.315,0.67,0.498,0.2,0.424,0.486,97.54,410,0.55
,5,5,0,1.0,133,321,0.414,20,71,0.282,109,139,0.784,49,119,168,72,78.0,48,9,30,116,142,395,22.0,2015-16,99.7,94.2,5.6,0.541,0.92,13.5,0.353,0.638,0.496,0.197,0.445,0.517,88.41,396,0.554
,6,1,5,0.167,184,424,0.434,33,103,0.32,102,143,0.713,65,145,210,92,112.0,46,37,28,141,149,503,-63.0,2015-16,96.4,108.8,-12.5,0.5,0.82,13.1,0.345,0.646,0.49,0.215,0.473,0.517,103.34,522,0.417
,6,2,4,0.333,185,450,0.411,46,176,0.261,104,132,0.788,50,172,222,96,83.0,53,16,27,142,127,520,-13.0,2015-16,99.8,102.5,-2.7,0.519,1.16,14.0,0.288,0.72,0.492,0.159,0.462,0.512,104.1,521,0.467
,6,3,3,0.5,169,445,0.38,33,106,0.311,103,162,0.636,79,176,255,88,87.0,44,22,48,127,172,474,17.0,2015-16,99.2,98.1,1.0,0.533,1.0,14.7,0.332,0.719,0.537,0.197,0.5,0.532,97.2,487,0.549
,6,3,3,0.5,169,445,0.38,33,106,0.311,103,162,0.636,79,176,255,88,87.0,44,22,48,127,172,474,17.0,2015-16,99.6,97.0,2.6,0.525,1.01,14.1,0.338,0.67,0.512,0.189,0.472,0.511,99.5,497,0.541
,6,3,3,0.5,169,445,0.38,33,106,0.311,103,162,0.636,79,176,255,88,87.0,44,22,48,127,172,474,17.0,2015-16,92.6,90.0,2.6,0.521,1.01,12.6,0.347,0.734,0.525,0.17,0.417,0.459,102.0,512,0.528
,6,3,3,0.5,169,445,0.38,33,106,0.311,103,162,0.636,79,176,255,88,87.0,44,22,48,127,172,474,17.0,2015-16,97.1,101.9,-4.9,0.469,0.82,12.0,0.369,0.683,0.523,0.196,0.44,0.5,102.8,515,0.476
,6,3,3,0.5,181,428,0.423,42,130,0.323,91,128,0.711,62,181,243,95,94.0,34,31,31,143,139,495,12.0,2015-16,99.2,98.1,1.0,0.533,1.0,14.7,0.332,0.719,0.537,0.197,0.5,0.532,97.2,487,0.549
,6,3,3,0.5,181,428,0.423,42,130,0.323,91,128,0.711,62,181,243,95,94.0,34,31,31,143,139,495,12.0,2015-16,99.6,97.0,2.6,0.525,1.01,14.1,0.338,0.67,0.512,0.189,0.472,0.511,99.5,497,0.541
,6,3,3,0.5,181,428,0.423,42,130,0.323,91,128,0.711,62,181,243,95,94.0,34,31,31,143,139,495,12.0,2015-16,92.6,90.0,2.6,0.521,1.01,12.6,0.347,0.734,0.525,0.17,0.417,0.459,102.0,512,0.528
,6,3,3,0.5,181,428,0.423,42,130,0.323,91,128,0.711,62,181,243,95,94.0,34,31,31,143,139,495,12.0,2015-16,97.1,101.9,-4.9,0.469,0.82,12.0,0.369,0.683,0.523,0.196,0.44,0.5,102.8,515,0.476
,6,3,3,0.5,180,402,0.448,42,119,0.353,81,118,0.686,49,175,224,96,96.0,42,29,25,141,135,483,7.0,2015-16,99.2,98.1,1.0,0.533,1.0,14.7,0.332,0.719,0.537,0.197,0.5,0.532,97.2,487,0.549
,6,3,3,0.5,180,402,0.448,42,119,0.353,81,118,0.686,49,175,224,96,96.0,42,29,25,141,135,483,7.0,2015-16,99.6,97.0,2.6,0.525,1.01,14.1,0.338,0.67,0.512,0.189,0.472,0.511,99.5,497,0.541
,6,3,3,0.5,180,402,0.448,42,119,0.353,81,118,0.686,49,175,224,96,96.0,42,29,25,141,135,483,7.0,2015-16,92.6,90.0,2.6,0.521,1.01,12.6,0.347,0.734,0.525,0.17,0.417,0.459,102.0,512,0.528
,6,3,3,0.5,180,402,0.448,42,119,0.353,81,118,0.686,49,175,224,96,96.0,42,29,25,141,135,483,7.0,2015-16,97.1,101.9,-4.9,0.469,0.82,12.0,0.369,0.683,0.523,0.196,0.44,0.5,102.8,515,0.476
,6,3,3,0.5,177,430,0.412,24,110,0.218,122,160,0.763,76,168,244,83,101.0,45,21,34,139,149,500,-23.0,2015-16,99.2,98.1,1.0,0.533,1.0,14.7,0.332,0.719,0.537,0.197,0.5,0.532,97.2,487,0.549
,6,3,3,0.5,177,430,0.412,24,110,0.218,122,160,0.763,76,168,244,83,101.0,45,21,34,139,149,500,-23.0,2015-16,99.6,97.0,2.6,0.525,1.01,14.1,0.338,0.67,0.512,0.189,0.472,0.511,99.5,497,0.541
,6,3,3,0.5,177,430,0.412,24,110,0.218,122,160,0.763,76,168,244,83,101.0,45,21,34,139,149,500,-23.0,2015-16,92.6,90.0,2.6,0.521,1.01,12.6,0.347,0.734,0.525,0.17,0.417,0.459,102.0,512,0.528
,6,3,3,0.5,177,430,0.412,24,110,0.218,122,160,0.763,76,168,244,83,101.0,45,21,34,139,149,500,-23.0,2015-16,97.1,101.9,-4.9,0.469,0.82,12.0,0.369,0.683,0.523,0.196,0.44,0.5,102.8,515,0.476
,6,5,1,0.833,205,428,0.479,46,137,0.336,108,143,0.755,46,160,206,102,80.0,61,34,19,123,125,564,41.0,2015-16,107.8,99.2,8.6,0.498,1.28,15.0,0.232,0.676,0.463,0.153,0.533,0.574,105.0,523,0.557
,7,4,3,0.571,197,472,0.417,40,141,0.284,98,139,0.705,61,208,269,100,137.0,67,43,28,177,153,532,-3.0,2015-16,89.6,89.8,-0.2,0.508,0.73,12.9,0.302,0.691,0.507,0.231,0.46,0.499,102.0,594,0.526
,7,5,2,0.714,239,512,0.467,47,128,0.367,121,157,0.771,57,203,260,111,109.0,54,37,30,176,163,646,35.0,2015-16,105.2,99.2,6.0,0.464,1.02,13.7,0.301,0.67,0.496,0.178,0.513,0.556,105.43,614,0.548
,8,2,6,0.25,220,565,0.389,50,168,0.298,120,189,0.635,92,254,346,96,150.0,53,42,50,218,173,610,-18.0,2015-16,89.1,91.1,-2.1,0.436,0.64,10.7,0.331,0.687,0.514,0.219,0.434,0.471,101.78,685,0.428
,8,5,3,0.625,219,563,0.389,65,202,0.322,181,228,0.794,72,217,289,114,82.0,68,40,40,156,209,684,36.0,2015-16,103.6,98.9,4.7,0.521,1.39,13.2,0.278,0.664,0.466,0.124,0.447,0.516,98.62,660,0.564
,8,5,3,0.625,219,563,0.389,65,202,0.322,181,228,0.794,72,217,289,114,82.0,68,40,40,156,209,684,36.0,2015-16,98.4,95.3,3.1,0.496,1.04,12.4,0.302,0.694,0.493,0.157,0.437,0.499,101.52,681,0.549
,8,5,3,0.625,224,565,0.396,46,153,0.301,176,243,0.724,80,225,305,111,107.0,62,33,32,163,226,670,21.0,2015-16,103.6,98.9,4.7,0.521,1.39,13.2,0.278,0.664,0.466,0.124,0.447,0.516,98.62,660,0.564
,8,5,3,0.625,224,565,0.396,46,153,0.301,176,243,0.724,80,225,305,111,107.0,62,33,32,163,226,670,21.0,2015-16,98.4,95.3,3.1,0.496,1.04,12.4,0.302,0.694,0.493,0.157,0.437,0.499,101.52,681,0.549
,10,6,4,0.6,273,677,0.403,56,192,0.292,183,243,0.753,115,241,356,143,154.0,80,45,49,243,231,785,-1.0,2015-16,97.4,96.8,0.6,0.524,0.93,13.1,0.342,0.644,0.491,0.191,0.445,0.501,96.6,806,0.486
,10,7,3,0.7,271,692,0.392,58,189,0.307,193,263,0.734,95,289,384,120,154.0,85,58,63,243,229,793,16.0,2015-16,94.5,92.7,1.8,0.443,0.78,11.0,0.309,0.7,0.504,0.184,0.434,0.491,100.62,839,0.502
,11,3,8,0.273,284,772,0.368,74,238,0.311,143,214,0.668,122,301,423,136,172.0,85,54,55,238,250,785,-55.0,2015-16,87.7,93.8,-6.0,0.479,0.79,11.6,0.294,0.71,0.486,0.192,0.416,0.453,97.69,895,0.413
,5,0,5,0.0,136,314,0.433,13,59,0.22,88,120,0.733,40,140,180,78,106.0,36,21,12,138,120,373,-76.0,2016-17,87.1,104.9,-17.8,0.574,0.74,14.0,0.295,0.686,0.507,0.248,0.454,0.508,101.7,428,0.396
,5,0,5,0.0,136,314,0.433,13,59,0.22,88,120,0.733,40,140,180,78,106.0,36,21,12,138,120,373,-76.0,2016-17,81.0,101.0,-20.0,0.441,0.49,10.2,0.261,0.658,0.468,0.258,0.428,0.473,97.54,411,0.307
,5,0,5,0.0,118,305,0.387,25,67,0.373,72,106,0.679,36,136,172,52,106.0,40,18,14,122,104,333,-81.0,2016-17,87.1,104.9,-17.8,0.574,0.74,14.0,0.295,0.686,0.507,0.248,0.454,0.508,101.7,428,0.396
,5,0,5,0.0,118,305,0.387,25,67,0.373,72,106,0.679,36,136,172,52,106.0,40,18,14,122,104,333,-81.0,2016-17,81.0,101.0,-20.0,0.441,0.49,10.2,0.261,0.658,0.468,0.258,0.428,0.473,97.54,411,0.307
,5,1,4,0.2,148,390,0.379,37,132,0.28,68,96,0.708,66,135,201,66,54.0,42,19,29,122,89,401,-23.0,2016-17,89.6,98.8,-9.2,0.482,0.85,12.5,0.298,0.67,0.489,0.194,0.439,0.474,96.72,402,0.452
,5,1,4,0.2,148,390,0.379,37,132,0.28,68,96,0.708,66,135,201,66,54.0,42,19,29,122,89,401,-23.0,2016-17,97.1,101.7,-4.6,0.446,1.22,11.9,0.32,0.667,0.479,0.131,0.427,0.464,99.6,413,0.429
,5,1,4,0.2,137,347,0.395,31,111,0.279,55,74,0.743,44,140,184,66,78.0,30,28,17,104,95,360,-39.0,2016-17,89.6,98.8,-9.2,0.482,0.85,12.5,0.298,0.67,0.489,0.194,0.439,0.474,96.72,402,0.452
,5,1,4,0.2,137,347,0.395,31,111,0.279,55,74,0.743,44,140,184,66,78.0,30,28,17,104,95,360,-39.0,2016-17,97.1,101.7,-4.6,0.446,1.22,11.9,0.32,0.667,0.479,0.131,0.427,0.464,99.6,413,0.429
,5,2,3,0.4,145,355,0.408,34,120,0.283,81,106,0.764,65,142,207,62,74.0,27,30,13,111,128,405,1.0,2016-17,96.1,95.4,0.7,0.543,0.85,14.9,0.308,0.685,0.52,0.236,0.517,0.543,98.88,411,0.531
,5,2,3,0.4,145,355,0.408,34,120,0.283,81,106,0.764,65,142,207,62,74.0,27,30,13,111,128,405,1.0,2016-17,100.7,100.5,0.2,0.428,0.84,11.4,0.362,0.711,0.532,0.184,0.456,0.504,96.48,402,0.506
,5,2,3,0.4,145,355,0.408,34,120,0.283,81,106,0.764,65,142,207,62,74.0,27,30,13,111,128,405,1.0,2016-17,96.4,99.3,-2.9,0.6,1.04,15.3,0.308,0.689,0.497,0.201,0.477,0.507,100.08,417,0.452
,5,2,3,0.4,145,355,0.408,34,120,0.283,81,106,0.764,65,142,207,62,74.0,27,30,13,111,128,405,1.0,2016-17,91.0,98.8,-7.8,0.453,0.84,11.8,0.205,0.673,0.44,0.175,0.458,0.502,99.88,423,0.45
,5,2,3,0.4,145,355,0.408,34,120,0.283,81,106,0.764,65,142,207,62,74.0,27,30,13,111,128,405,1.0,2016-17,96.5,106.2,-9.7,0.416,0.7,10.3,0.348,0.632,0.485,0.191,0.448,0.507,101.16,425,0.429
,5,2,3,0.4,145,355,0.408,34,120,0.283,81,106,0.764,65,142,207,62,74.0,27,30,13,111,128,405,1.0,2016-17,88.7,94.5,-5.8,0.546,0.79,13.4,0.301,0.712,0.488,0.226,0.449,0.488,103.25,434,0.421
,5,2,3,0.4,151,321,0.47,30,81,0.37,63,97,0.649,45,150,195,82,97.0,35,21,14,100,93,395,1.0,2016-17,96.1,95.4,0.7,0.543,0.85,14.9,0.308,0.685,0.52,0.236,0.517,0.543,98.88,411,0.531
,5,2,3,0.4,151,321,0.47,30,81,0.37,63,97,0.649,45,150,195,82,97.0,35,21,14,100,93,395,1.0,2016-17,100.7,100.5,0.2,0.428,0.84,11.4,0.362,0.711,0.532,0.184,0.456,0.504,96.48,402,0.506
,5,2,3,0.4,151,321,0.47,30,81,0.37,63,97,0.649,45,150,195,82,97.0,35,21,14,100,93,395,1.0,2016-17,96.4,99.3,-2.9,0.6,1.04,15.3,0.308,0.689,0.497,0.201,0.477,0.507,100.08,417,0.452
,5,2,3,0.4,151,321,0.47,30,81,0.37,63,97,0.649,45,150,195,82,97.0,35,21,14,100,93,395,1.0,2016-17,91.0,98.8,-7.8,0.453,0.84,11.8,0.205,0.673,0.44,0.175,0.458,0.502,99.88,423,0.45
,5,2,3,0.4,151,321,0.47,30,81,0.37,63,97,0.649,45,150,195,82,97.0,35,21,14,100,93,395,1.0,2016-17,96.5,106.2,-9.7,0.416,0.7,10.3,0.348,0.632,0.485,0.191,0.448,0.507,101.16,425,0.429
,5,2,3,0.4,151,321,0.47,30,81,0.37,63,97,0.649,45,150,195,82,97.0,35,21,14,100,93,395,1.0,2016-17,88.7,94.5,-5.8,0.546,0.79,13.4,0.301,0.712,0.488,0.226,0.449,0.488,103.25,434,0.421
,5,2,3,0.4,145,353,0.411,47,142,0.331,65,99,0.657,51,141,192,87,84.0,34,19,16,119,100,402,-12.0,2016-17,96.1,95.4,0.7,0.543,0.85,14.9,0.308,0.685,0.52,0.236,0.517,0.543,98.88,411,0.531
,5,2,3,0.4,145,353,0.411,47,142,0.331,65,99,0.657,51,141,192,87,84.0,34,19,16,119,100,402,-12.0,2016-17,100.7,100.5,0.2,0.428,0.84,11.4,0.362,0.711,0.532,0.184,0.456,0.504,96.48,402,0.506
,5,2,3,0.4,145,353,0.411,47,142,0.331,65,99,0.657,51,141,192,87,84.0,34,19,16,119,100,402,-12.0,2016-17,96.4,99.3,-2.9,0.6,1.04,15.3,0.308,0.689,0.497,0.201,0.477,0.507,100.08,417,0.452
,5,2,3,0.4,145,353,0.411,47,142,0.331,65,99,0.657,51,141,192,87,84.0,34,19,16,119,100,402,-12.0,2016-17,91.0,98.8,-7.8,0.453,0.84,11.8,0.205,0.673,0.44,0.175,0.458,0.502,99.88,423,0.45
,5,2,3,0.4,145,353,0.411,47,142,0.331,65,99,0.657,51,141,192,87,84.0,34,19,16,119,100,402,-12.0,2016-17,96.5,106.2,-9.7,0.416,0.7,10.3,0.348,0.632,0.485,0.191,0.448,0.507,101.16,425,0.429
,5,2,3,0.4,145,353,0.411,47,142,0.331,65,99,0.657,51,141,192,87,84.0,34,19,16,119,100,402,-12.0,2016-17,88.7,94.5,-5.8,0.546,0.79,13.4,0.301,0.712,0.488,0.226,0.449,0.488,103.25,434,0.421
,5,2,3,0.4,141,350,0.403,32,95,0.337,71,101,0.703,55,123,178,77,98.0,62,16,19,113,96,385,-26.0,2016-17,96.1,95.4,0.7,0.543,0.85,14.9,0.308,0.685,0.52,0.236,0.517,0.543,98.88,411,0.531
,5,2,3,0.4,141,350,0.403,32,95,0.337,71,101,0.703,55,123,178,77,98.0,62,16,19,113,96,385,-26.0,2016-17,100.7,100.5,0.2,0.428,0.84,11.4,0.362,0.711,0.532,0.184,0.456,0.504,96.48,402,0.506
,5,2,3,0.4,141,350,0.403,32,95,0.337,71,101,0.703,55,123,178,77,98.0,62,16,19,113,96,385,-26.0,2016-17,96.4,99.3,-2.9,0.6,1.04,15.3,0.308,0.689,0.497,0.201,0.477,0.507,100.08,417,0.452
,5,2,3,0.4,141,350,0.403,32,95,0.337,71,101,0.703,55,123,178,77,98.0,62,16,19,113,96,385,-26.0,2016-17,91.0,98.8,-7.8,0.453,0.84,11.8,0.205,0.673,0.44,0.175,0.458,0.502,99.88,423,0.45
,5,2,3,0.4,141,350,0.403,32,95,0.337,71,101,0.703,55,123,178,77,98.0,62,16,19,113,96,385,-26.0,2016-17,96.5,106.2,-9.7,0.416,0.7,10.3,0.348,0.632,0.485,0.191,0.448,0.507,101.16,425,0.429
,5,2,3,0.4,141,350,0.403,32,95,0.337,71,101,0.703,55,123,178,77,98.0,62,16,19,113,96,385,-26.0,2016-17,88.7,94.5,-5.8,0.546,0.79,13.4,0.301,0.712,0.488,0.226,0.449,0.488,103.25,434,0.421
,5,2,3,0.4,137,338,0.405,29,120,0.242,107,151,0.709,57,118,175,57,81.0,49,22,21,118,122,410,-34.0,2016-17,96.1,95.4,0.7,0.543,0.85,14.9,0.308,0.685,0.52,0.236,0.517,0.543,98.88,411,0.531
,5,2,3,0.4,137,338,0.405,29,120,0.242,107,151,0.709,57,118,175,57,81.0,49,22,21,118,122,410,-34.0,2016-17,100.7,100.5,0.2,0.428,0.84,11.4,0.362,0.711,0.532,0.184,0.456,0.504,96.48,402,0.506
,5,2,3,0.4,137,338,0.405,29,120,0.242,107,151,0.709,57,118,175,57,81.0,49,22,21,118,122,410,-34.0,2016-17,96.4,99.3,-2.9,0.6,1.04,15.3,0.308,0.689,0.497,0.201,0.477,0.507,100.08,417,0.452
,5,2,3,0.4,137,338,0.405,29,120,0.242,107,151,0.709,57,118,175,57,81.0,49,22,21,118,122,410,-34.0,2016-17,91.0,98.8,-7.8,0.453,0.84,11.8,0.205,0.673,0.44,0.175,0.458,0.502,99.88,423,0.45
,5,2,3,0.4,137,338,0.405,29,120,0.242,107,151,0.709,57,118,175,57,81.0,49,22,21,118,122,410,-34.0,2016-17,96.5,106.2,-9.7,0.416,0.7,10.3,0.348,0.632,0.485,0.191,0.448,0.507,101.16,425,0.429
,5,2,3,0.4,137,338,0.405,29,120,0.242,107,151,0.709,57,118,175,57,81.0,49,22,21,118,122,410,-34.0,2016-17,88.7,94.5,-5.8,0.546,0.79,13.4,0.301,0.712,0.488,0.226,0.449,0.488,103.25,434,0.421
,5,2,3,0.4,137,337,0.407,35,128,0.273,76,106,0.717,32,136,168,62,74.0,41,26,6,102,98,385,-36.0,2016-17,96.1,95.4,0.7,0.543,0.85,14.9,0.308,0.685,0.52,0.236,0.517,0.543,98.88,411,0.531
,5,2,3,0.4,137,337,0.407,35,128,0.273,76,106,0.717,32,136,168,62,74.0,41,26,6,102,98,385,-36.0,2016-17,100.7,100.5,0.2,0.428,0.84,11.4,0.362,0.711,0.532,0.184,0.456,0.504,96.48,402,0.506
,5,2,3,0.4,137,337,0.407,35,128,0.273,76,106,0.717,32,136,168,62,74.0,41,26,6,102,98,385,-36.0,2016-17,96.4,99.3,-2.9,0.6,1.04,15.3,0.308,0.689,0.497,0.201,0.477,0.507,100.08,417,0.452
,5,2,3,0.4,137,337,0.407,35,128,0.273,76,106,0.717,32,136,168,62,74.0,41,26,6,102,98,385,-36.0,2016-17,91.0,98.8,-7.8,0.453,0.84,11.8,0.205,0.673,0.44,0.175,0.458,0.502,99.88,423,0.45
,5,2,3,0.4,137,337,0.407,35,128,0.273,76,106,0.717,32,136,168,62,74.0,41,26,6,102,98,385,-36.0,2016-17,96.5,106.2,-9.7,0.416,0.7,10.3,0.348,0.632,0.485,0.191,0.448,0.507,101.16,425,0.429
,5,2,3,0.4,137,337,0.407,35,128,0.273,76,106,0.717,32,136,168,62,74.0,41,26,6,102,98,385,-36.0,2016-17,88.7,94.5,-5.8,0.546,0.79,13.4,0.301,0.712,0.488,0.226,0.449,0.488,103.25,434,0.421
,5,3,2,0.6,159,361,0.44,28,104,0.269,90,120,0.75,66,148,214,69,68.0,39,17,18,109,112,436,58.0,2016-17,106.9,92.0,14.9,0.434,1.01,12.4,0.381,0.672,0.535,0.167,0.479,0.527,97.31,408,0.621
,5,3,2,0.6,159,361,0.44,28,104,0.269,90,120,0.75,66,148,214,69,68.0,39,17,18,109,112,436,58.0,2016-17,98.0,92.7,5.4,0.415,0.82,11.5,0.315,0.665,0.5,0.181,0.481,0.514,98.16,409,0.557
,5,3,2,0.6,159,361,0.44,28,104,0.269,90,120,0.75,66,148,214,69,68.0,39,17,18,109,112,436,58.0,2016-17,94.9,93.2,1.6,0.496,0.77,12.4,0.314,0.719,0.519,0.213,0.457,0.509,101.82,428,0.526
,5,3,2,0.6,159,361,0.44,28,104,0.269,90,120,0.75,66,148,214,69,68.0,39,17,18,109,112,436,58.0,2016-17,104.3,99.0,5.3,0.514,1.07,13.8,0.299,0.7,0.499,0.173,0.492,0.532,95.04,394,0.497
,5,3,2,0.6,147,342,0.43,35,109,0.321,72,110,0.655,50,141,191,61,74.0,37,33,20,97,101,401,22.0,2016-17,106.9,92.0,14.9,0.434,1.01,12.4,0.381,0.672,0.535,0.167,0.479,0.527,97.31,408,0.621
